Location,Name,Description,Latitude,Longitude,Altitude,Map
"Hickory Grove Road, Lawrence County, Indiana, United States",HNF Horse Camp Rd,"Beautiful campsite on Horse Camp Rd in the Hoosier National Forest. Big enough for a few cars or a decent size travel trailer, just down the road from the Hoosier Horse Camp. Pretty flat with one to two bars of AT&T. Walking (and probably horse) trails close by. Half mile from Hickory Ridge Church.",38.98155,-86.299315,273.5
"598, West Mission Lane, Mercado District of Menlo Park, Menlo Park, Tucson, Pima County, Arizona, 85745, United States",Mission Garden,"Beautiful large gravel parking next to Mission Garden. Perfect for overnight sleep. Great view of the city and Sentinel Peak A-mountain. We saw the I-10 although it was really calm all night, not disturbing at all…it is a residential area and felt very safe. No signs for 'no parking', access nearby Santa Cruz River cycle path, we saw bicycles passing by! No amenities. Enjoy, respectfully!",32.214291,-110.985349,718.7863127337769
"Memorial Drive Southeast, Edgewood, Atlanta, DeKalb County, Georgia, 30317, United States",Kirkwood,"great spot, relatively quiet with 24 hour surveillance, we spent one night there and felt safe, the security guard told us we could sleep there, there were other RVs and trucks parked",33.746788,-84.335311,285.0059471130371
"Iron County, Utah, United States",parogwen petroglyphs overlook ,beautiful place! we followed the dirt road left after The monument. followed that road and took the first right. then we took the second left. followed some old tracks up on top of the hill. We were facing West. beautiful sunset. lots of places back here to camp and plenty of firewood but the dead junipers. We are in a 170 4x4 sprinter van and we made it just fine.,37.917916,-112.969043,1768.97265625
"Forest Service Road 762, Coconino County, Arizona, United States",Easy Forest Road,"0.9 mile gravel road to camp, just 15 minutes from Flagstaff ",35.104711,-111.60213,0.0
"State Highway 90, West Vancorum, Montrose County, Colorado, 81422, United States",Dirt Road off Hwy,"Didn’t sleep here, but did stop to let the pup outside. 

Nothing special here, good for a quick night. Pull onto the dirt road and there’s a big dirt lot that is on BLM.

I had one bar of T-Mobile. I think I heard people shooting guns nearby (?) so be alert just in case you have animals you want to let run off leash. ",38.225167,-108.661651,1767.1892851153389
"Hodgeman County, Kansas, United States",Buckney Valley,"You can go round the river until the dam which you will see on your left hand when you arrive. You can not pass the dam. 

So there are more nice spots to stay. ",38.065832,-100.011974,682.0
"1035, Battle Acre Road, New Hanover County, North Carolina, 28449, United States",1921 Fort Fisher Monument,"MODERATOR NOTE: This site may not be legal (year-round).

This site was suggested by police. Since there seems to have been no places to sleep around Kure Beach, I decided to call the Town Hall to ask if there was a place where we could sleep without having to pay. The lady transferred me to the police department. They said that on Battle Acre Rd, facing the water, it was okay. Yes, there is a big sign with rules that says no, but since we were November 9 and not in summertime, I presume they tolerate it. Pickups with noisy mufflers woke up us a few times, but when do we have the privilege of sleeping close anough to the beach to hear the waves and wake up with a beautiful sunrise, absolutely free? Bonus: Many pelicans were fishing at sunrise. I would go again! :)",33.968617,-77.918283,0.0
"Rock Wall Trail #608, Coconino County, Arizona, 85544, United States",FR 608,"Nice quiet area right off Forest Road 608. Accessible with 2WD high clearance vehicle if you're coming from the North. if you come from the South entrance GAIA shows it as Rock Wall 608 and looks to be a challenge to climb up but try it if you want adventure. Overall a nice spot, wooded with some dead limbs for a campfire and a premade fire pit. ",34.427037,-111.463199,2124.40380859375
"Nye County, Nevada, United States",Tonapah Dunes,"Large parking area next to the Tonapah sand dunes and Crescent dunes solar energy project.   Fascinating place to spend the night.    Decent cell reception, no other facilities.",38.2292,-117.33401,
"Dodecanese Boulevard, Tarpon Springs, Pinellas County, Florida, 34689, United States",Bord de rue,"Parking near Tarpon Spring attraction No sign no overnight parking No charge. Spent one night after meal and evening at the restaurant
_______________________________-

Stationnement près du centre d’interêt Tarpon Spring   Pas pancarte no overnight parking   Pas de frais. Passé une nuit après repas et soirée au restaurant ",28.155059,-82.763706,3.935507297515869
"Art Center Lofts, 1501, Doyle Carlton Drive, Clarkes, Tampa, Hillsborough County, Florida, 33602, United States",Bord de rue,"Sign says: 4 a.m. MAX - MON to FRI Slept in on a Saturday night. Perfect. Edge of the riverwalk
_______________________

Pancarte dit : 4 h MAX - MON to FRI   Dormi un samedi soir. Parfait. Bord du riverwalk ",27.955562,-82.464174,2.5
"Forest Road 151, Rio Arriba County, New Mexico, United States",Riverside dispersed camping,"Rolled up to a fire ring and small trail leading to a sandy beach by the river. Here in an Astrovan, high clearance NOT necessary. However, I wouldn’t come here if it rained recently, as it looks like the side road would turn to mud. No cell service. ",36.337272,-106.641115,1940.999843597412
"124, 1st Street East, Sonoma, Sonoma County, California, 95476, United States",Street parking by baseball field,"We didn't love the two nearby spots, since they were right in front of homes and felt a bit invasive. We parked here instead, on the street right next to a baseball field. Spot was fairly level, very quiet at night and without parking restrictions.",38.297853,-122.455764,1.8062744140625
"CA 20, Lake County, California, United States",CA Hwy 20 E Roadside,"Paved, side of road, level space to pull far over if you need to rest.  Road traffic noise.  There is a truck parked on the other side, so it appears there is also room if driving west.  Pitch black out here, so I decided to pull over and wait for sunrise.  I’m guessing the traffic will slow down later.  It’s 7:15 p.m., over two hours since sunset. ",39.185313,-123.026317,417.2592614851892
"Moody Boat Ramp Road, Clay County, Middle Tennessee, Tennessee, 38551, United States",Celina boat ramp,"Huge paved parking lot at the boat ramp, fairly level. Porta potty, 3 bars Verizon and T-Mobile. Some locals drove in and out but none stayed. Nice and quiet with birds singing.",36.542028,-85.469204,159.8554189791903
"Daniel Boone Forest Rd 193, Whitley County, Kentucky, United States",Schoolhouse Arch Campsite ,"Small campsite near Schoolhouse Arch landmark. Marked a fire pit made out of stones from the area. Campsite is not level and overall seems more suited for tent camping. From the campsite, you can easily see Schoolhouse Arch!

There is a small turn-off ) on Daniel Boone Forest Road 193 near the marker. The forest road is a well-maintained dirt road, but the turn off is much less maintained. There are many large rocks and deep rutting. I wouldn't risk taking my class B camper (or anything larger) down that road.

Decent cell service in Google Fi
",36.878644,-84.292566,332.501591666485
"North 89 Pathway, Teton County, Wyoming, United States",Grand Teton Sign Lot,We stayed here last night with no problems. The big Grand Teton sign (on the right if you’re leaving Jackson or on the left if you’re entering Jackson) has a pull-out that’s somewhat tucked away from the road and has quite a few parking spots. No signs about overnight parking and no one bothered us from about 8pm-7:30am. Closest place we could find for informal overnight parking to Jackson (after Nov 1). RAM ProMaster.,43.546855,-110.732338,1958.592689422651
"Sugar Creek Gap, Jackson County, North Carolina, United States",The Pines,Camp site off a forest service road. Right under the pine trees. ,35.292266,-83.015799,1361.092041015625
